http://mediaphoto.mnhn.fr/media/1409919628685U50bKJTN99mtqBXm,"MNHN.96.PARATYPE.EP1084.Caeparia donskoffi Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409916838676oAFVlfknrclV9hKv,"MNHN.97.Non type.EP1085.Panesthia monstruosa Wood-Mason, 1876"
http://mediaphoto.mnhn.fr/media/14099196320489CEbm4nkNGrY5GlA,"MNHN.98.Non type.EP1085.Panesthia monstruosa Wood-Mason, 1876"
http://mediaphoto.mnhn.fr/media/1409909911614cmY9o1JWbAoXbELZ,"MNHN.99.Non type.EP1085.Panesthia monstruosa Wood-Mason, 1876"
http://mediaphoto.mnhn.fr/media/1409919636573FpbsiKahIvjC6DpB,"MNHN.100.Non type.EP1086.Panesthia monstruosa Wood-Mason, 1876"
http://mediaphoto.mnhn.fr/media/1409909914845aO84hzhXixLKN028,"MNHN.101.Non type.EP1086.Panesthia monstruosa Wood-Mason, 1876"
http://mediaphoto.mnhn.fr/media/1409916841707AVGvDI2OvMSCXo3i,"MNHN.102.Non type.EP1086.Panesthia monstruosa Wood-Mason, 1876"
http://mediaphoto.mnhn.fr/media/1409919639278PeMkySAreDXLQbMT,"MNHN.103.HOLOTYPE.EP1087.Salganea fruhstorferi Hanitsch, 1933"
http://mediaphoto.mnhn.fr/media/1409909917645W1y7NkY56rBNetqp,"MNHN.104.HOLOTYPE.EP1087.Salganea fruhstorferi Hanitsch, 1933"
http://mediaphoto.mnhn.fr/media/1409916844347W367GFSrsvDV3oKK,"MNHN.105.HOLOTYPE.EP1087.Salganea fruhstorferi Hanitsch, 1933"
http://mediaphoto.mnhn.fr/media/1409919642233x8ql3qSWhoe5hOAb,"MNHN.106.Non type.EP1088.Salganea fruhstorferi Hanitsch, 1933"
http://mediaphoto.mnhn.fr/media/1409909920664tK22KxYPEgJmMf1q,"MNHN.107.Non type.EP1088.Salganea fruhstorferi Hanitsch, 1933"
http://mediaphoto.mnhn.fr/media/1409916846976ighCTEJxSpkYEHgO,"MNHN.108.Non type.EP1088.Salganea fruhstorferi Hanitsch, 1933"
http://mediaphoto.mnhn.fr/media/14099196448490N1MZgsIVqHbXodJ,"MNHN.109.HOLOTYPE.EP1089.Salganea erythronota Bolívar, 1897"
http://mediaphoto.mnhn.fr/media/1409916849768KlqDDfaiDPLeJW7J,"MNHN.110.HOLOTYPE.EP1089.Salganea erythronota Bolívar, 1897"
http://mediaphoto.mnhn.fr/media/1409909923103MleV1yHmYJEuac4w,"MNHN.111.HOLOTYPE.EP1089.Salganea erythronota Bolívar, 1897"
http://mediaphoto.mnhn.fr/media/14099196484010WlhheVpKFs1TD5n,"MNHN.112.Non type.EP1090.Salganea erythronota Bolívar, 1897"
http://mediaphoto.mnhn.fr/media/1409909925981TIfOoWMuycIB7cTf,"MNHN.113.Non type.EP1090.Salganea erythronota Bolívar, 1897"
http://mediaphoto.mnhn.fr/media/1409916852501LZ4kaWroyOgzEDaW,"MNHN.114.Non type.EP1090.Salganea erythronota Bolívar, 1897"
http://mediaphoto.mnhn.fr/media/140991965133992ssiiTh98RYuLNg,"MNHN.115.Non type.EP1091.Salganea erythronota Bolívar, 1897"
http://mediaphoto.mnhn.fr/media/1409909928797VydkKX4zyd3b8p08,"MNHN.116.Non type.EP1091.Salganea erythronota Bolívar, 1897"
http://mediaphoto.mnhn.fr/media/1409916855095JxIfMmAHCNpoRdOo,"MNHN.117.Non type.EP1091.Salganea erythronota Bolívar, 1897"
http://mediaphoto.mnhn.fr/media/1409909931736H0SWCbv0vQUYLndM,"MNHN.118.Non type.EP1092.Panesthia cribrata Saussure, 1864"
http://mediaphoto.mnhn.fr/media/1409916857807pRLNu0hVHBEMv07d,"MNHN.119.Non type.EP1092.Panesthia cribrata Saussure, 1864"
http://mediaphoto.mnhn.fr/media/1409919653777Y9EmZhqMV8tMknv0,"MNHN.120.Non type.EP1092.Panesthia cribrata Saussure, 1864</a></div"
http://mediaphoto.mnhn.fr/media/14099168610225R7PQzOO0CEHpMC8,"MNHN.121.PARATYPE.EP1093.Salganea raggei Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409919656384DO9kPfob94hMAyzk,"MNHN.122.PARATYPE.EP1093.Salganea raggei Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409909937924DTHl39QUhfXjxvdW,"MNHN.123.PARATYPE.EP1094.Salganea rehni Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409919658356fHh6p3epHp1qEvkz,"MNHN.124.PARATYPE.EP1094.Salganea rehni Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409919661377NKl35AhWGdHeTW1v,"MNHN.125.HOLOTYPE.EP1095.Panesthia transversa Burmeister, 1838"
http://mediaphoto.mnhn.fr/media/1409916864434cWAGX4tiWKzBWG9F,"MNHN.126.HOLOTYPE.EP1095.Panesthia transversa Burmeister, 1838"
http://mediaphoto.mnhn.fr/media/1409909940767Xm26iQipltElC73b,"MNHN.127.HOLOTYPE.EP1095.Panesthia transversa Burmeister, 1838"
http://mediaphoto.mnhn.fr/media/1409909943861dEbgeYcPi15MdynE,"MNHN.128.Non type.EP1096.Panesthia transversa Burmeister, 1838"
http://mediaphoto.mnhn.fr/media/1409919664430txgiwtweVl0IKrBn,"MNHN.129.Non type.EP1096.Panesthia transversa Burmeister, 1838"
http://mediaphoto.mnhn.fr/media/14099168671901XfwME9pJpq5b5Im,"MNHN.130.Non type.EP1096.Panesthia transversa Burmeister, 1838"
http://mediaphoto.mnhn.fr/media/1409909946753QOdr21IiWBcH8smm,MNHN.131.TYPE.EP1097.Epilampra savinierii Hanitsch
http://mediaphoto.mnhn.fr/media/14099168702113BKbYSpnFKMx6tuL,MNHN.132.TYPE.EP1097.Epilampra savinierii Hanitsch
http://mediaphoto.mnhn.fr/media/1409919666971mNZdoUmS4eKks43w,MNHN.133.TYPE.EP1097.Epilampra savinierii Hanitsch
http://mediaphoto.mnhn.fr/media/1409916873471ocxA7E373aXA01lB,MNHN.134.TYPE.EP1098.Epilampra savinierii Hanitsch
http://mediaphoto.mnhn.fr/media/1409909951142VlRkYYHWDiNVBXRp,MNHN.135.TYPE.EP1098.Epilampra savinierii Hanitsch
http://mediaphoto.mnhn.fr/media/1409919667991CZimdkjlDWySqN58,MNHN.136.TYPE.EP1098.Epilampra savinierii Hanitsch
http://mediaphoto.mnhn.fr/media/1409919669934DvUlNDWR7kzGW17L,"MNHN.137.Non type.EP1099.Rhabdoblatta parva (Chopard, 1952)"
http://mediaphoto.mnhn.fr/media/14099099551414GfhH7oMn4Zcs8L2,"MNHN.138.Non type.EP1099.Rhabdoblatta parva (Chopard, 1952)"
http://mediaphoto.mnhn.fr/media/1409916820086WB8RQ9LHAAJbBaC9,"MNHN.139.PARATYPE.EP1051.Salganea raggei Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409919615315IdQoDvpTbMn3ypZ1,"MNHN.140.PARATYPE.EP1051.Salganea raggei Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409909894138ZIPugT2pxIeHLpx3,"MNHN.141.PARATYPE.EP1051.Salganea raggei Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409909957510P1REwqcJw2nJu3lC,"MNHN.142.Non type.EP1100.Rhabdoblatta malagassa (Saussure & Zehntner, 1895)"
http://mediaphoto.mnhn.fr/media/1409916877435Oavt6DqAVF8utF99,"MNHN.143.Non type.EP1100.Rhabdoblatta malagassa (Saussure & Zehntner, 1895)"
http://mediaphoto.mnhn.fr/media/1409919672862AkuwGQzA9plXRi1a,"MNHN.144.Non type.EP1100.Rhabdoblatta malagassa (Saussure & Zehntner, 1895)"
http://mediaphoto.mnhn.fr/media/14099099597177fHdfHPAt3qmEEXi,"MNHN.145.Non type.EP1101.Rhabdoblatta malagassa (Saussure & Zehntner, 1895)"
http://mediaphoto.mnhn.fr/media/1409916879753vn8VWLaF1yeRscjP,"MNHN.146.Non type.EP1101.Rhabdoblatta malagassa (Saussure & Zehntner, 1895)"
http://mediaphoto.mnhn.fr/media/1409919674095zoN0eyzta2KETui5,"MNHN.147.Non type.EP1101.Rhabdoblatta malagassa (Saussure & Zehntner, 1895)"
http://mediaphoto.mnhn.fr/media/1409919675084QbAYgjBrIbLDatya,"MNHN.148.Non type.EP1102.Rhabdoblatta malagassa (Saussure & Zehntner, 1895)"
http://mediaphoto.mnhn.fr/media/1409909962112qguzf5Cfh2dJV5hF,"MNHN.149.Non type.EP1102.Rhabdoblatta malagassa (Saussure & Zehntner, 1895)"
http://mediaphoto.mnhn.fr/media/1409916882449hNgcDmJocgZMqIgT,"MNHN.150.Non type.EP1102.Rhabdoblatta malagassa (Saussure & Zehntner, 1895)"
http://mediaphoto.mnhn.fr/media/14099196835250MoxqyHrOj2wZLsw,"MNHN.151.Non type.EP1103.Rhabdoblatta malagassa (Saussure & Zehntner, 1895)"
http://mediaphoto.mnhn.fr/media/1409909963882OPVjsGMAM6QtKxrF,"MNHN.152.Non type.EP1103.Rhabdoblatta malagassa (Saussure & Zehntner, 1895)"
http://mediaphoto.mnhn.fr/media/1409916884571ME9BHzvtjddXynCv,"MNHN.153.Non type.EP1103.Rhabdoblatta malagassa (Saussure & Zehntner, 1895)"
http://mediaphoto.mnhn.fr/media/1409916887317lsCC8pyskFhCB5ME,"MNHN.154.LECTOTYPE.EP1104.Audreia pulchra Shelford, 1910"
http://mediaphoto.mnhn.fr/media/1409919685757bscsOe0sRdaOyNdo,"MNHN.155.LECTOTYPE.EP1104.Audreia pulchra Shelford, 1910"
http://mediaphoto.mnhn.fr/media/1409909967002D8hGy3fnVEvszV9B,"MNHN.156.LECTOTYPE.EP1104.Audreia pulchra Shelford, 1910"
http://mediaphoto.mnhn.fr/media/1409919688751GC2AO8fO1jdpNf5U,"MNHN.157.PARALECTOTYPE.EP1105.Audreia pulchra Shelford, 1910"
http://mediaphoto.mnhn.fr/media/1409916889425HcoV7tTNK4TjeR0U,"MNHN.158.PARALECTOTYPE.EP1105.Audreia pulchra Shelford, 1910"
http://mediaphoto.mnhn.fr/media/1409909968319w69Rmo01imCXZecx,"MNHN.159.PARALECTOTYPE.EP1105.Audreia pulchra Shelford, 1910"
http://mediaphoto.mnhn.fr/media/1409916892320r22C7g8V6hI6ICQP,"MNHN.160.Non type.EP1106.Morphna decolyi (Bolívar, 1897)"
http://mediaphoto.mnhn.fr/media/1409909970587Xxc5HQhzDmf3QqwM,"MNHN.161.Non type.EP1106.Morphna decolyi (Bolívar, 1897)"
http://mediaphoto.mnhn.fr/media/1409919691444M4K5BrSzBai9nwfC,"MNHN.162.Non type.EP1106.Morphna decolyi (Bolívar, 1897)"
